split,formula,reaction,endpoint,n_atoms,dft_energy_eV,mace_energy_eV,endpoint_energy_error_eV
train,C5H11NO,rxn6131,transition_state,18,-8895.049891482571,-8902.938045635548,-7.888154152977
train,C5H11NO,rxn6131,product,18,-8898.003431365569,-8906.399450549126,-8.396019183558
train,C5H11NO,rxn6132,reactant,18,-8899.899536252280,-8908.236923172650,-8.337386920370
train,C5H11NO,rxn6132,transition_state,18,-8896.661536690162,-8905.163631458310,-8.502094768148
train,C5H11NO,rxn6132,product,18,-8898.436286707647,-8907.057467153931,-8.621180446284
train,C5H11NO,rxn6133,reactant,18,-8899.899536252280,-8908.236923172650,-8.337386920370
train,C5H11NO,rxn6133,transition_state,18,-8896.407542365059,-8903.557507333069,-7.149964968010
train,C5H11NO,rxn6133,product,18,-8899.079974125589,-8907.494963131696,-8.414989006107
train,C5H11NO,rxn6134,reactant,18,-8899.899536252280,-8908.236923172650,-8.337386920370
train,C5H11NO,rxn6134,transition_state,18,-8895.252671914266,-8902.660539185743,-7.407867271477
train,C5H11NO,rxn6134,product,18,-8897.455451327876,-8905.368497622519,-7.913046294643
train,C5H11NO,rxn6135,reactant,18,-8899.899536252280,-8908.236923172650,-8.337386920370
train,C5H11NO,rxn6135,transition_state,18,-8895.242179674056,-8902.564378963196,-7.322199289139
train,C5H11NO,rxn6135,product,18,-8896.133839930495,-8904.518815515519,-8.384975585024
train,C5H11NO,rxn6136,reactant,18,-8899.899536252280,-8908.236923172646,-8.337386920366
train,C5H11NO,rxn6136,transition_state,18,-8895.735405239870,-8903.417433685141,-7.682028445271
train,C5H11NO,rxn6136,product,18,-8899.339843922413,-8907.757077973480,-8.417234051067
train,C5H11NO,rxn6220,reactant,18,-8899.928303353405,-8908.300538872189,-8.372235518784
train,C5H11NO,rxn6220,transition_state,18,-8896.535684013092,-8903.888332674094,-7.352648661003
train,C5H11NO,rxn6220,product,18,-8899.134531385260,-8907.534839964470,-8.400308579210
train,C5H11NO,rxn6221,reactant,18,-8899.928303353405,-8908.300538872189,-8.372235518784
train,C5H11NO,rxn6221,transition_state,18,-8895.408232262595,-8902.815448945983,-7.407216683388
train,C5H11NO,rxn6221,product,18,-8896.280746914308,-8904.797555794574,-8.516808880266
train,C5H11NO,rxn6222,reactant,18,-8899.928303353405,-8908.300538872189,-8.372235518784
train,C5H11NO,rxn6222,transition_state,18,-8895.786163837045,-8904.421149374899,-8.634985537854
train,C5H11NO,rxn6222,product,18,-8896.670983059363,-8904.586908985548,-7.915925926185
train,C5H11NO,rxn6223,reactant,18,-8899.928303353405,-8908.300538872189,-8.372235518784
train,C5H11NO,rxn6223,transition_state,18,-8895.468697519429,-8903.841304481946,-8.372606962517
train,C5H11NO,rxn6223,product,18,-8898.625741721457,-8907.087264192814,-8.461522471358
train,C5H11NO,rxn6224,reactant,18,-8899.928303354875,-8908.300538872450,-8.372235517576
train,C5H11NO,rxn6224,transition_state,18,-8894.325280301095,-8902.806952055997,-8.481671754902
train,C5H11NO,rxn6224,product,18,-8899.258754452205,-8907.783788684637,-8.525034232433
train,C5H11NO,rxn6756,reactant,18,-8897.982994643737,-8906.253213986149,-8.270219342412
train,C5H11NO,rxn6756,transition_state,18,-8892.980211121474,-8901.963218611365,-8.983007489891
train,C5H11NO,rxn6756,product,18,-8895.823296191062,-8903.940313952067,-8.117017761006
train,C5H11NO,rxn6757,reactant,18,-8897.982994643737,-8906.253213986147,-8.270219342410
train,C5H11NO,rxn6757,transition_state,18,-8893.716931920108,-8901.061737123664,-7.344805203556
train,C5H11NO,rxn6757,product,18,-8894.177529320414,-8902.160084483585,-7.982555163171
train,C5H11NO,rxn6758,reactant,18,-8897.982994635600,-8906.253214006465,-8.270219370865
train,C5H11NO,rxn6758,transition_state,18,-8893.293515484536,-8901.713900659915,-8.420385175379
train,C5H11NO,rxn6758,product,18,-8894.811873676937,-8902.703931740029,-7.892058063091
train,C5H11NO,rxn6759,reactant,18,-8897.982994635600,-8906.253214006465,-8.270219370865
train,C5H11NO,rxn6759,transition_state,18,-8891.842322137874,-8900.608089764593,-8.765767626719
train,C5H11NO,rxn6759,product,18,-8897.912090173872,-8906.288708698708,-8.376618524837
train,C5H11NO,rxn6760,reactant,18,-8897.982994643737,-8906.253213986149,-8.270219342412
train,C5H11NO,rxn6760,transition_state,18,-8893.348476381718,-8901.736518590336,-8.388042208619
train,C5H11NO,rxn6760,product,18,-8894.879618517178,-8902.553122205467,-7.673503688289
train,C5H11NO,rxn6960,reactant,18,-8897.725752245418,-8905.887374041527,-8.161621796109
train,C5H11NO,rxn6960,transition_state,18,-8893.999883812407,-8900.921324518182,-6.921440705775
train,C5H11NO,rxn6960,product,18,-8894.410968913780,-8902.391415727418,-7.980446813637
train,C5H11NO,rxn6961,reactant,18,-8897.725752277311,-8905.887374036296,-8.161621758985
train,C5H11NO,rxn6961,transition_state,18,-8894.202730200883,-8901.173803568185,-6.971073367302
train,C5H11NO,rxn6961,product,18,-8894.778426508195,-8902.627197092681,-7.848770584485
train,C5H11NO,rxn6962,reactant,18,-8897.725752245418,-8905.887374041527,-8.161621796109
train,C5H11NO,rxn6962,transition_state,18,-8893.777435955728,-8902.400102723548,-8.622666767820
train,C5H11NO,rxn6962,product,18,-8894.746559839337,-8903.410114386925,-8.663554547587
train,C5H11NO,rxn6963,reactant,18,-8897.725752277311,-8905.887374036296,-8.161621758985
train,C5H11NO,rxn6963,transition_state,18,-8893.806615914045,-8900.822109455132,-7.015493541086
train,C5H11NO,rxn6963,product,18,-8894.029632986605,-8901.919967597325,-7.890334610720
train,C5H11NO,rxn6964,reactant,18,-8897.725752277311,-8905.887374036296,-8.161621758985
train,C5H11NO,rxn6964,transition_state,18,-8893.518077318286,-8900.284914195161,-6.766836876875
train,C5H11NO,rxn6964,product,18,-8893.520116495662,-8900.754598013533,-7.234481517871
train,C5H11NO,rxn6965,reactant,18,-8897.725752245418,-8905.887374041527,-8.161621796109
train,C5H11NO,rxn6965,transition_state,18,-8893.634667466849,-8901.224365580832,-7.589698113983
train,C5H11NO,rxn6965,product,18,-8895.103405784510,-8902.154567286090,-7.051161501580
train,C5H11NO,rxn7692,reactant,18,-8899.594340470707,-8907.865076809467,-8.270736338760
train,C5H11NO,rxn7692,transition_state,18,-8895.046605898706,-8903.318616012861,-8.272010114155
train,C5H11NO,rxn7692,product,18,-8896.469960017972,-8904.402558889906,-7.932598871934
train,C5H11NO,rxn7693,reactant,18,-8899.594340471114,-8907.865076806682,-8.270736335568
train,C5H11NO,rxn7693,transition_state,18,-8893.563628954513,-8901.923195544437,-8.359566589925
train,C5H11NO,rxn7693,product,18,-8898.873512399085,-8907.388867713637,-8.515355314552
train,C5H11NO,rxn7694,reactant,18,-8899.594340470707,-8907.865076809467,-8.270736338760
train,C5H11NO,rxn7694,transition_state,18,-8896.317625861911,-8903.901117812735,-7.583491950823
train,C5H11NO,rxn7694,product,18,-8898.827419405639,-8907.037146691011,-8.209727285372
train,C5H11NO,rxn7695,reactant,18,-8899.594340471114,-8907.865076806682,-8.270736335568
train,C5H11NO,rxn7695,transition_state,18,-8895.249734722047,-8904.207412531952,-8.957677809905
train,C5H11NO,rxn7695,product,18,-8895.988778760275,-8904.295556678790,-8.306777918515
train,C5H11NO,rxn7696,reactant,18,-8899.594340471114,-8907.865076806682,-8.270736335568
train,C5H11NO,rxn7696,transition_state,18,-8894.841096060771,-8902.940606123873,-8.099510063103
train,C5H11NO,rxn7696,product,18,-8896.086775007756,-8904.010476187193,-7.923701179438
train,C5H11NO,rxn7697,reactant,18,-8899.594340470707,-8907.865076809467,-8.270736338760
train,C5H11NO,rxn7697,transition_state,18,-8894.367981865351,-8904.300144697007,-9.932162831656
train,C5H11NO,rxn7697,product,18,-8898.523821978079,-8906.899644874169,-8.375822896091
train,C5H11NO,rxn7698,reactant,18,-8899.594340471114,-8907.865076806682,-8.270736335568
train,C5H11NO,rxn7698,transition_state,18,-8895.126282477777,-8903.122615956305,-7.996333478528
train,C5H11NO,rxn7698,product,18,-8898.190017119163,-8906.583037341406,-8.393020222244
train,C5H11NO,rxn7699,reactant,18,-8899.594340471114,-8907.865076806682,-8.270736335568
train,C5H11NO,rxn7699,transition_state,18,-8895.000565748409,-8903.312930455601,-8.312364707192
train,C5H11NO,rxn7699,product,18,-8898.109401383947,-8906.477094262191,-8.367692878244
train,C5H11NO,rxn7700,reactant,18,-8899.594340470707,-8907.865076809467,-8.270736338760
train,C5H11NO,rxn7700,transition_state,18,-8894.066449118003,-8902.595224270552,-8.528775152548
train,C5H11NO,rxn7700,product,18,-8897.214891164978,-8905.378889943149,-8.163998778171
train,C5H11NO,rxn8323,reactant,18,-8897.944884334820,-8906.265037168230,-8.320152833410
train,C5H11NO,rxn8323,transition_state,18,-8894.670313392484,-8902.886061407600,-8.215748015116
train,C5H11NO,rxn8323,product,18,-8895.334249593339,-8903.686765750779,-8.352516157440
train,C5H11NO,rxn8324,reactant,18,-8897.944884335990,-8906.265037174086,-8.320152838096
train,C5H11NO,rxn8324,transition_state,18,-8892.650442952217,-8901.998571473514,-9.348128521297
train,C5H11NO,rxn8324,product,18,-8896.419483352578,-8904.876630662822,-8.457147310244
train,C5H11NO,rxn8325,reactant,18,-8897.944884335990,-8906.265037174086,-8.320152838096
train,C5H11NO,rxn8325,transition_state,18,-8893.909132939945,-8902.054802782899,-8.145669842954
train,C5H11NO,rxn8325,product,18,-8894.279203187341,-8903.224141352975,-8.944938165634
train,C5H11NO,rxn8326,reactant,18,-8897.944884335990,-8906.265037174086,-8.320152838096
train,C5H11NO,rxn8326,transition_state,18,-8894.665476672513,-8903.147590243108,-8.482113570595
train,C5H11NO,rxn8326,product,18,-8898.698119664883,-8907.004946463891,-8.306826799007
train,C5H11NO,rxn8327,reactant,18,-8897.944884335990,-8906.265037174086,-8.320152838096
train,C5H11NO,rxn8327,transition_state,18,-8895.539451629844,-8903.231692428457,-7.692240798613
train,C5H11NO,rxn8327,product,18,-8896.439698665732,-8904.610227375370,-8.170528709637
train,C5H11NO,rxn8328,reactant,18,-8897.944884335990,-8906.265037174086,-8.320152838096
train,C5H11NO,rxn8328,transition_state,18,-8893.644506975897,-8901.039912138738,-7.395405162841
train,C5H11NO,rxn8328,product,18,-8894.181424076301,-8902.263837673296,-8.082413596994
train,C5H11NO,rxn8329,reactant,18,-8897.944884335990,-8906.265037174086,-8.320152838096
train,C5H11NO,rxn8329,transition_state,18,-8893.760888389241,-8901.220141921311,-7.459253532070
train,C5H11NO,rxn8329,product,18,-8894.224295664344,-8902.384598450741,-8.160302786397
train,C5H11NO,rxn8330,reactant,18,-8897.944884335990,-8906.265037174086,-8.320152838096
train,C5H11NO,rxn8330,transition_state,18,-8893.770106961780,-8901.977710062503,-8.207603100724
train,C5H11NO,rxn8330,product,18,-8895.055333711040,-8902.055472478291,-7.000138767251
train,C5H11NO,rxn8661,reactant,18,-8899.741820161460,-8908.119356246154,-8.377536084694
train,C5H11NO,rxn8661,transition_state,18,-8896.482312480261,-8904.246826643512,-7.764514163251
train,C5H11NO,rxn8661,product,18,-8898.961352960450,-8907.345611021572,-8.384258061122
train,C5H11NO,rxn8662,reactant,18,-8899.741820161460,-8908.119356246154,-8.377536084694
train,C5H11NO,rxn8662,transition_state,18,-8896.249150175707,-8903.749987120331,-7.500836944624
train,C5H11NO,rxn8662,product,18,-8897.849536051232,-8904.437307204535,-6.587771153303
train,C5H11NO,rxn8663,reactant,18,-8899.741820161460,-8908.119356246154,-8.377536084694
train,C5H11NO,rxn8663,transition_state,18,-8895.746362026222,-8904.401535704275,-8.655173678053
train,C5H11NO,rxn8663,product,18,-8898.569616773184,-8907.019752332908,-8.450135559724
train,C5H11NO,rxn8664,reactant,18,-8899.741820178957,-8908.119356249115,-8.377536070158
train,C5H11NO,rxn8664,transition_state,18,-8895.189984348704,-8903.445174573331,-8.255190224627
train,C5H11NO,rxn8664,product,18,-8898.512938054402,-8906.975340722323,-8.462402667921
train,C5H11NO,rxn8665,reactant,18,-8899.741820161460,-8908.119356246154,-8.377536084694
train,C5H11NO,rxn8665,transition_state,18,-8897.598304325687,-8905.717448031723,-8.119143706035
train,C5H11NO,rxn8665,product,18,-8899.128382923960,-8907.550389546368,-8.422006622408
train,C5H11NO,rxn8666,reactant,18,-8899.741820161460,-8908.119356246154,-8.377536084694
train,C5H11NO,rxn8666,transition_state,18,-8894.257386054345,-8903.031753895564,-8.774367841219
train,C5H11NO,rxn8666,product,18,-8898.806068539277,-8907.373103939355,-8.567035400078
train,C5H11NO,rxn8667,reactant,18,-8899.741820178957,-8908.119356249115,-8.377536070158
train,C5H11NO,rxn8667,transition_state,18,-8895.241669786887,-8903.478991324033,-8.237321537146
train,C5H11NO,rxn8667,product,18,-8898.452269618771,-8906.928101398657,-8.475831779886
train,C5H11NO,rxn8668,reactant,18,-8899.741820178957,-8908.119356249115,-8.377536070158
train,C5H11NO,rxn8668,transition_state,18,-8895.778410564446,-8903.241139501997,-7.462728937551
train,C5H11NO,rxn8668,product,18,-8898.819742402908,-8905.511221167622,-6.691478764715
train,C5H11NO,rxn8669,reactant,18,-8899.741820161460,-8908.119356246150,-8.377536084690
train,C5H11NO,rxn8669,transition_state,18,-8894.218833091010,-8902.421408585462,-8.202575494452
train,C5H11NO,rxn8669,product,18,-8898.794285090609,-8907.386899252069,-8.592614161460
train,C5H11NO,rxn8670,reactant,18,-8899.741820161460,-8908.119356246154,-8.377536084694
train,C5H11NO,rxn8670,transition_state,18,-8894.883718687763,-8903.124763608042,-8.241044920280
train,C5H11NO,rxn8670,product,18,-8896.496269511124,-8905.220947852371,-8.724678341247
train,C5H11NO,rxn8671,reactant,18,-8899.741820178957,-8908.119356249115,-8.377536070158
train,C5H11NO,rxn8671,transition_state,18,-8895.302709230526,-8903.220287096692,-7.917577866167
train,C5H11NO,rxn8671,product,18,-8896.699023466766,-8905.409553587295,-8.710530120528
train,C5H11NO,rxn8672,reactant,18,-8899.741820161460,-8908.119356246154,-8.377536084694
train,C5H11NO,rxn8672,transition_state,18,-8895.029488795270,-8903.370037480301,-8.340548685032
train,C5H11NO,rxn8672,product,18,-8896.370821636701,-8904.147738315478,-7.776916678777
train,C5H11NO,rxn8673,reactant,18,-8899.741820161460,-8908.119356246154,-8.377536084694
train,C5H11NO,rxn8673,transition_state,18,-8894.917725927946,-8903.003426668998,-8.085700741052
train,C5H11NO,rxn8673,product,18,-8896.228081350928,-8904.011343703711,-7.783262352783
train,C5H11NO,rxn9655,reactant,18,-8899.709972977425,-8907.976073458040,-8.266100480614
train,C5H11NO,rxn9655,transition_state,18,-8896.651435966665,-8905.003365410465,-8.351929443799
train,C5H11NO,rxn9655,product,18,-8897.931474526289,-8906.597037633426,-8.665563107137
train,C5H11NO,rxn9656,reactant,18,-8899.709972977425,-8907.976073458040,-8.266100480614
train,C5H11NO,rxn9656,transition_state,18,-8895.418236774085,-8902.942939636407,-7.524702862322
train,C5H11NO,rxn9656,product,18,-8897.980979173681,-8906.409901977666,-8.428922803985
train,C5H11NO,rxn9657,reactant,18,-8899.709972980037,-8907.976073463724,-8.266100483686
train,C5H11NO,rxn9657,transition_state,18,-8895.113894754484,-8903.414253415811,-8.300358661327
train,C5H11NO,rxn9657,product,18,-8896.405185147398,-8904.647642335793,-8.242457188395
train,C5H11NO,rxn9658,reactant,18,-8899.899536252280,-8908.236923172650,-8.337386920370
train,C5H11NO,rxn9658,transition_state,18,-8895.885243678164,-8903.623114251135,-7.737870572972
train,C5H11NO,rxn9658,product,18,-8899.119773525455,-8907.474637214156,-8.354863688701
train,C5H11NO,rxn9666,reactant,18,-8899.928303354875,-8908.300538872450,-8.372235517576
train,C5H11NO,rxn9666,transition_state,18,-8894.999977078916,-8903.216453928602,-8.216476849686
train,C5H11NO,rxn9666,product,18,-8896.775264441139,-8905.591780813551,-8.816516372412
train,C5H11NO,rxn9667,reactant,18,-8899.928303354875,-8908.300538872450,-8.372235517576
train,C5H11NO,rxn9667,transition_state,18,-8895.069094449114,-8902.937563688132,-7.868469239018
train,C5H11NO,rxn9667,product,18,-8897.491086876611,-8903.800506197382,-6.309419320771
train,C5H11NO,rxn9668,reactant,18,-8899.928303353405,-8908.300538872189,-8.372235518784
train,C5H11NO,rxn9668,transition_state,18,-8895.593958244961,-8903.410895467057,-7.816937222096
train,C5H11NO,rxn9668,product,18,-8899.199041568098,-8907.611618180565,-8.412576612467
train,C5H11NO,rxn9669,reactant,18,-8899.928303353405,-8908.300538872189,-8.372235518784
train,C5H11NO,rxn9669,transition_state,18,-8892.870827414068,-8900.618127360251,-7.747299946182
train,C5H11NO,rxn9669,product,18,-8899.868165614989,-8908.208924743183,-8.340759128194
train,C5H11NO,rxn9748,reactant,18,-8897.982994635600,-8906.253214006465,-8.270219370865
train,C5H11NO,rxn9748,transition_state,18,-8895.453276957856,-8902.986041145799,-7.532764187943
train,C5H11NO,rxn9748,product,18,-8896.434585036735,-8904.669289389738,-8.234704353003
train,C5H11NO,rxn9749,reactant,18,-8897.982994635600,-8906.253214006465,-8.270219370865
train,C5H11NO,rxn9749,transition_state,18,-8893.522729022956,-8901.598649714604,-8.075920691648
train,C5H11NO,rxn9749,product,18,-8896.824558077456,-8905.199836702417,-8.375278624961
train,C5H11NO,rxn9777,reactant,18,-8897.725752277311,-8905.887374036296,-8.161621758985
train,C5H11NO,rxn9777,transition_state,18,-8894.295611222877,-8902.273549299483,-7.977938076607
train,C5H11NO,rxn9777,product,18,-8895.850251845677,-8902.608357310039,-6.758105464362
train,C5H11NO,rxn9880,reactant,18,-8899.594340471114,-8907.865076806682,-8.270736335568
train,C5H11NO,rxn9880,transition_state,18,-8894.521400444750,-8902.663635190756,-8.142234746007
train,C5H11NO,rxn9880,product,18,-8896.913172134387,-8904.977534935093,-8.064362800706
train,C5H11NO,rxn9881,reactant,18,-8899.594340470707,-8907.865076809467,-8.270736338760
train,C5H11NO,rxn9881,transition_state,18,-8896.475785724015,-8904.551142916071,-8.075357192056
